No.,Time,Source,Destination,Protocol,Length,Info,App,Log_Length
115,0.836162362,15,6,2,150,"Change Cipher Spec, Application Data",Spotify,5.017279836814924
116,0.837369469,15,14,0,1374,33240  >  443 [ACK] Seq=1 Ack=1 Win=33152 Len=1288 TSval=3071835600 TSecr=2865007841 [TCP PDU reassembled in 117],Spotify,7.226209010100671
117,0.83737887,15,14,2,741,Client Hello (SNI=pl.scdn.co),Spotify,6.60934924316738
118,0.838463777,15,9,0,94,58908  >  443 [SYN] Seq=0 Win=33120 Len=0 MSS=1440 SACK_PERM TSval=1470887544 TSecr=0 WS=128,Spotify,4.553876891600541
119,0.839628685,8,17,0,98,[TCP Dup ACK 103#1] 443  >  58894 [ACK] Seq=1 Ack=1 Win=270080 Len=0 TSval=3994262166 TSecr=1470887498 SLE=1289 SRE=2052,Spotify,4.59511985013459
120,0.839635685,8,17,0,86,443  >  58894 [ACK] Seq=1 Ack=2052 Win=268032 Len=0 TSval=3994262166 TSecr=1470887499,Spotify,4.465908118654584
121,0.841586997,15,14,0,94,33252  >  443 [SYN] Seq=0 Win=33120 Len=0 MSS=1440 SACK_PERM TSval=3071835604 TSecr=0 WS=128,Spotify,4.553876891600541
122,0.860201719,6,17,0,86,443  >  44162 [ACK] Seq=1 Ack=1289 Win=268800 Len=0 TSval=755892287 TSecr=217804329,Spotify,4.465908118654584
123,0.877291531,6,17,0,86,443  >  44162 [ACK] Seq=1 Ack=1830 Win=268288 Len=0 TSval=755892288 TSecr=217804329,Spotify,4.465908118654584
124,0.877299831,5,17,0,86,443  >  47646 [ACK] Seq=213 Ack=2092 Win=268288 Len=0 TSval=666794065 TSecr=2986681701,Spotify,4.465908118654584
125,0.87730763,5,17,2,704,"Application Data, Application Data",Spotify,6.558197802812268
126,0.877315531,6,17,2,2134,"Server Hello, Change Cipher Spec",Spotify,7.666221925662724
127,0.877323131,6,17,2,1426,Application Data,Spotify,7.2633296174768365
128,0.877330831,8,17,0,94,"443  >  58908 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1300 SACK_PERM TSval=4196553361 TSecr=1470887544 WS=256",Spotify,4.553876891600541
129,0.877469331,15,7,0,86,44162  >  443 [ACK] Seq=1830 Ack=2049 Win=31872 Len=0 TSval=217804378 TSecr=755892290,Spotify,4.465908118654584
130,0.877642133,15,7,0,86,44162  >  443 [ACK] Seq=1830 Ack=3389 Win=31872 Len=0 TSval=217804378 TSecr=755892290,Spotify,4.465908118654584
131,0.877727033,15,9,0,86,58908  >  443 [ACK] Seq=1 Ack=1 Win=33152 Len=0 TSval=1470887583 TSecr=4196553361,Spotify,4.465908118654584
132,0.878323537,15,7,2,150,"Change Cipher Spec, Application Data",Spotify,5.017279836814924
133,0.879600446,15,9,0,1374,58908  >  443 [ACK] Seq=1 Ack=1 Win=33152 Len=1288 TSval=1470887585 TSecr=4196553361 [TCP PDU reassembled in 134],Spotify,7.226209010100671
134,0.879613846,15,9,2,856,Client Hello (SNI=pixel-static.spotify.com),Spotify,6.75343791859778
135,0.889915413,8,17,2,298,"Server Hello, Change Cipher Spec, Application Data",Spotify,5.700443573390686
136,0.889959414,15,9,0,86,58894  >  443 [ACK] Seq=2052 Ack=213 Win=33024 Len=0 TSval=1470887595 TSecr=3994262220,Spotify,4.465908118654584
137,0.890477117,15,9,2,150,"Change Cipher Spec, Application Data",Spotify,5.017279836814924
138,0.919138204,15,6,0,86,47646  >  443 [ACK] Seq=2092 Ack=831 Win=32512 Len=0 TSval=2986681784 TSecr=666794065,Spotify,4.465908118654584
139,0.922634227,8,17,0,86,443  >  58908 [ACK] Seq=1 Ack=1289 Win=268800 Len=0 TSval=4196553410 TSecr=1470887585,Spotify,4.465908118654584
140,0.922641127,8,17,0,86,443  >  58894 [ACK] Seq=213 Ack=2116 Win=268032 Len=0 TSval=3994262249 TSecr=1470887596,Spotify,4.465908118654584
141,0.922647027,8,17,2,704,"Application Data, Application Data",Spotify,6.558197802812268
142,0.922653527,8,17,0,86,443  >  58908 [ACK] Seq=1 Ack=2059 Win=268032 Len=0 TSval=4196553413 TSecr=1470887585,Spotify,4.465908118654584
143,0.923510933,6,17,0,86,443  >  44162 [ACK] Seq=3389 Ack=1894 Win=268288 Len=0 TSval=755892349 TSecr=217804379,Spotify,4.465908118654584
144,0.923663534,15,2,0,94,44312  >  443 [SYN] Seq=0 Win=33120 Len=0 MSS=1440 SACK_PERM TSval=1694081288 TSecr=0 WS=128,Spotify,4.553876891600541
145,0.94605498,12,17,0,86,443  >  33240 [ACK] Seq=1 Ack=1289 Win=145408 Len=0 TSval=2865007931 TSecr=3071835600,Spotify,4.465908118654584
146,0.94606178,12,17,0,86,443  >  33240 [ACK] Seq=1 Ack=1944 Win=147968 Len=0 TSval=2865007931 TSecr=3071835600,Spotify,4.465908118654584
147,0.94606798,12,17,2,545,"Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data",Spotify,6.302618975744905
148,0.94608648,12,17,0,94,"443  >  33252 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1300 SACK_PERM TSval=622164752 TSecr=3071835604 WS=512",Spotify,4.553876891600541
149,0.946202081,15,14,0,86,33240  >  443 [ACK] Seq=1944 Ack=460 Win=32768 Len=0 TSval=3071835709 TSecr=2865007931,Spotify,4.465908118654584
150,0.946364082,15,14,0,86,33252  >  443 [ACK] Seq=1 Ack=1 Win=33152 Len=0 TSval=3071835709 TSecr=622164752,Spotify,4.465908118654584
151,0.947146187,15,14,2,150,"Change Cipher Spec, Application Data",Spotify,5.017279836814924
152,0.948831398,15,14,0,1374,33252  >  443 [ACK] Seq=1 Ack=1 Win=33152 Len=1288 TSval=3071835711 TSecr=622164752 [TCP PDU reassembled in 153],Spotify,7.226209010100671
153,0.948843698,15,14,2,777,Client Hello (SNI=mosaic.scdn.co),Spotify,6.656726524178391
154,0.95066431,15,9,0,94,58920  >  443 [SYN] Seq=0 Win=33120 Len=0 MSS=1440 SACK_PERM TSval=1470887656 TSecr=0 WS=128,Spotify,4.553876891600541
155,0.953406828,1,17,0,94,"443  >  44312 [SYN, ACK] Seq=0 Ack=1 Win=64260 Len=0 MSS=1300 SACK_PERM TSval=3471396682 TSecr=1694081288 WS=128",Spotify,4.553876891600541
156,0.953479228,15,2,0,86,44312  >  443 [ACK] Seq=1 Ack=1 Win=33152 Len=0 TSval=1694081318 TSecr=3471396682,Spotify,4.465908118654584
157,0.954212633,15,2,0,1374,44312  >  443 [ACK] Seq=1 Ack=1 Win=33152 Len=1288 TSval=1694081319 TSecr=3471396682 [TCP PDU reassembled in 158],Spotify,7.226209010100671
158,0.954227033,15,2,2,896,Client Hello (SNI=lineup-images.scdn.co),Spotify,6.799055862058796
159,0.963223392,15,9,0,86,58894  >  443 [ACK] Seq=2116 Ack=831 Win=32512 Len=0 TSval=1470887669 TSecr=3994262249,Spotify,4.465908118654584
160,0.974628566,15,14,0,94,33254  >  443 [SYN] Seq=0 Win=33120 Len=0 MSS=1440 SACK_PERM TSval=3071835737 TSecr=0 WS=128,Spotify,4.553876891600541
161,0.982596118,8,17,2,298,"Server Hello, Change Cipher Spec, Application Data",Spotify,5.700443573390686
162,0.98274562,15,9,0,86,58908  >  443 [ACK] Seq=2059 Ack=213 Win=33024 Len=0 TSval=1470887688 TSecr=4196553469,Spotify,4.465908118654584
163,0.983372024,15,9,2,150,"Change Cipher Spec, Application Data",Spotify,5.017279836814924
164,1.001053939,1,17,2,350,"Server Hello, Change Cipher Spec, Application Data, Application Data",Spotify,5.860786223465865
