No.,Time,Source,Destination,Protocol,Length,Info,App,Log_Length
177,1.148222089,3,2,0,86,45816  >  443 [ACK] Seq=4639 Ack=37525 Win=31872 Len=0 TSval=4014075938 TSecr=534508510,Google,4.465908118654584
178,1.148314189,3,2,0,86,45816  >  443 [ACK] Seq=4639 Ack=42357 Win=41600 Len=0 TSval=4014075938 TSecr=534508512,Google,4.465908118654584
179,1.157262086,2,3,1,2502,"Application Data, Application Data",Google,7.825245291431774
180,1.157315887,3,2,0,86,45816  >  443 [ACK] Seq=4639 Ack=44773 Win=46464 Len=0 TSval=4014075947 TSecr=534508528,Google,4.465908118654584
181,1.164022985,2,3,1,1806,Application Data,Google,7.499423290592228
182,1.164078285,3,2,0,86,45816  >  443 [ACK] Seq=4639 Ack=46493 Win=49792 Len=0 TSval=4014075954 TSecr=534508534,Google,4.465908118654584
183,1.167746684,2,3,1,1294,Application Data,Google,7.166265974133638
184,1.172501083,2,3,0,249,"443  >  45816 [PSH, ACK] Seq=47701 Ack=4639 Win=266240 Len=163 TSval=534508541 TSecr=4014075917 [TCP PDU reassembled in 185]",Google,5.521460917862246
185,1.172509282,2,3,1,1708,"Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data",Google,7.443663683115591
186,1.172583883,3,2,0,86,45816  >  443 [ACK] Seq=4639 Ack=47864 Win=54656 Len=0 TSval=4014075962 TSecr=534508541,Google,4.465908118654584
187,1.172716982,3,2,0,86,45816  >  443 [ACK] Seq=4639 Ack=49486 Win=57984 Len=0 TSval=4014075962 TSecr=534508542,Google,4.465908118654584
188,1.176225381,3,2,1,125,Application Data,Google,4.836281906951478
189,1.228466069,2,3,0,86,443  >  45816 [ACK] Seq=49486 Ack=4678 Win=266240 Len=0 TSval=534508603 TSecr=4014075966,Google,4.465908118654584
