No.,Time,Source,Destination,Protocol,Length,Info,App,Log_Length
195,2.594697876,4,5,2,2502,"Application Data, Application Data",Firefox,7.825245291431774
196,2.594705676,4,5,2,2502,"Application Data, Application Data",Firefox,7.825245291431774
197,2.594713076,4,5,2,2502,"Application Data, Application Data",Firefox,7.825245291431774
198,2.594720576,4,5,2,2502,"Application Data, Application Data",Firefox,7.825245291431774
199,2.594832677,5,4,0,86,58058  >  443 [ACK] Seq=1394 Ack=12624 Win=31872 Len=0 TSval=3442036481 TSecr=30131086,Firefox,4.465908118654584
200,2.594969578,5,4,0,86,58058  >  443 [ACK] Seq=1394 Ack=15040 Win=31872 Len=0 TSval=3442036482 TSecr=30131088,Firefox,4.465908118654584
201,2.595033678,5,4,0,86,58058  >  443 [ACK] Seq=1394 Ack=17456 Win=31872 Len=0 TSval=3442036482 TSecr=30131090,Firefox,4.465908118654584
202,2.595081778,5,4,0,86,58058  >  443 [ACK] Seq=1394 Ack=19872 Win=31872 Len=0 TSval=3442036482 TSecr=30131092,Firefox,4.465908118654584
203,2.595147578,4,5,2,1010,Application Data,Firefox,6.918695219020472
204,2.595154878,4,5,2,1294,Application Data,Firefox,7.166265974133638
205,2.595162478,4,5,2,1294,Application Data,Firefox,7.166265974133638
206,2.595169978,4,5,2,2502,"Application Data, Application Data",Firefox,7.825245291431774
