No.,Time,Source,Destination,Protocol,Length,Info,App,Log_Length
436,0.60072997,7,24,0,86,443  >  37276 [ACK] Seq=211 Ack=53463 Win=682 Len=0 TSval=3145343036 TSecr=113973610,YouTube,4.465908118654584
437,0.60073647,7,24,0,86,443  >  37276 [ACK] Seq=211 Ack=56039 Win=672 Len=0 TSval=3145343038 TSecr=113973610,YouTube,4.465908118654584
438,0.60074297,7,24,0,86,443  >  37276 [ACK] Seq=211 Ack=58615 Win=662 Len=0 TSval=3145343040 TSecr=113973610,YouTube,4.465908118654584
439,0.60074927,7,24,0,86,443  >  37276 [ACK] Seq=211 Ack=61191 Win=652 Len=0 TSval=3145343040 TSecr=113973610,YouTube,4.465908118654584
440,0.60075597,3,24,2,2662,Application Data,YouTube,7.887208585813932
441,0.600831971,24,3,0,74,42458  >  443 [RST] Seq=5275 Win=0 Len=0,YouTube,4.31748811353631
442,0.601884678,3,24,0,9102,"443  >  42458 [PSH, ACK] Seq=834635 Ack=5275 Win=265216 Len=9016 TSval=400120531 TSecr=578074086 [TCP PDU reassembled in 443]",YouTube,9.116359308505288
443,0.601923578,3,24,2,9102,"Application Data, Application Data, Application Data, Application Data",YouTube,9.116359308505288
444,0.601945478,24,3,0,74,42458  >  443 [RST] Seq=5275 Win=0 Len=0,YouTube,4.31748811353631
445,0.602016178,24,3,0,74,42458  >  443 [RST] Seq=5275 Win=0 Len=0,YouTube,4.31748811353631
446,0.602083079,3,24,2,6526,"Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data",YouTube,8.783702698635217
447,0.60209318,24,3,0,74,42458  >  443 [RST] Seq=5275 Win=0 Len=0,YouTube,4.31748811353631
448,0.613491157,2,0,0,484,"[TCP Retransmission] 39740  >  443 [PSH, ACK] Seq=1349 Ack=1 Win=32128 Len=418 TSval=367046225 TSecr=2728863022",YouTube,6.184148890937483
449,0.615019567,3,24,0,2662,443  >  42458 [ACK] Seq=859107 Ack=5275 Win=265216 Len=2576 TSval=400120532 TSecr=578074086 [TCP PDU reassembled in 452],YouTube,7.887208585813932
450,0.615060467,24,3,0,74,42458  >  443 [RST] Seq=5275 Win=0 Len=0,YouTube,4.31748811353631
451,0.637943522,3,24,0,2662,"443  >  42458 [PSH, ACK] Seq=861683 Ack=5275 Win=265216 Len=2576 TSval=400120532 TSecr=578074086 [TCP PDU reassembled in 452]",YouTube,7.887208585813932
452,0.637949822,3,24,2,9102,Application Data,YouTube,9.116359308505288
453,0.637980922,24,3,0,74,42458  >  443 [RST] Seq=5275 Win=0 Len=0,YouTube,4.31748811353631
454,0.638074723,24,3,0,74,42458  >  443 [RST] Seq=5275 Win=0 Len=0,YouTube,4.31748811353631
455,0.638136123,3,24,0,10390,443  >  42458 [ACK] Seq=873275 Ack=5275 Win=265216 Len=10304 TSval=400120534 TSecr=578074086 [TCP PDU reassembled in 459],YouTube,9.248695325852646
456,0.638145623,24,3,0,74,42458  >  443 [RST] Seq=5275 Win=0 Len=0,YouTube,4.31748811353631
457,0.642453252,3,24,0,1374,"443  >  42458 [PSH, ACK] Seq=883579 Ack=5275 Win=265216 Len=1288 TSval=400120534 TSecr=578074086 [TCP PDU reassembled in 459]",YouTube,7.226209010100671
458,0.642480953,24,3,0,74,42458  >  443 [RST] Seq=5275 Win=0 Len=0,YouTube,4.31748811353631
459,0.643239658,3,24,2,5238,"Application Data, Application Data, Application Data, Application Data",YouTube,8.56388591940822
460,0.643274358,24,3,0,74,42458  >  443 [RST] Seq=5275 Win=0 Len=0,YouTube,4.31748811353631
461,0.646216278,3,24,0,1374,443  >  42458 [ACK] Seq=890019 Ack=5275 Win=265216 Len=1288 TSval=400120535 TSecr=578074086 [TCP PDU reassembled in 470],YouTube,7.226209010100671
462,0.646239178,24,3,0,74,42458  >  443 [RST] Seq=5275 Win=0 Len=0,YouTube,4.31748811353631
463,0.649995303,0,2,0,78,[TCP Dup ACK 320#1] 443  >  39740 [ACK] Seq=1 Ack=1 Win=268800 Len=0 TSval=2728863100 TSecr=367046101 SLE=1349 SRE=1767,YouTube,4.3694478524670215
464,0.650001903,0,2,0,66,443  >  39740 [ACK] Seq=1 Ack=1767 Win=267264 Len=0 TSval=2728863100 TSecr=367046108,YouTube,4.204692619390966
465,0.650008104,0,2,2,2762,"Server Hello, Change Cipher Spec",YouTube,7.924072324923416
466,0.650070704,2,0,0,66,39740  >  443 [ACK] Seq=1767 Ack=2697 Win=31872 Len=0 TSval=367046261 TSecr=2728863153,YouTube,4.204692619390966
467,0.650272806,0,2,0,1414,443  >  39740 [ACK] Seq=2697 Ack=1767 Win=267264 Len=1348 TSval=2728863153 TSecr=367046108 [TCP PDU reassembled in 489],YouTube,7.254884810077337
468,0.650291306,2,0,0,66,39740  >  443 [ACK] Seq=1767 Ack=4045 Win=31872 Len=0 TSval=367046261 TSecr=2728863153,YouTube,4.204692619390966
469,0.65242182,3,24,0,2662,"443  >  42458 [PSH, ACK] Seq=891307 Ack=5275 Win=265216 Len=2576 TSval=400120535 TSecr=578074086 [TCP PDU reassembled in 470]",YouTube,7.887208585813932
470,0.65242762,3,24,2,11678,Application Data,YouTube,9.365547636278565
471,0.65245652,24,3,0,74,42458  >  443 [RST] Seq=5275 Win=0 Len=0,YouTube,4.31748811353631
472,0.652538721,24,3,0,74,42458  >  443 [RST] Seq=5275 Win=0 Len=0,YouTube,4.31748811353631
473,0.652591922,3,24,0,86,443  >  42460 [ACK] Seq=4518 Ack=2854 Win=267264 Len=0 TSval=400120560 TSecr=578074095,YouTube,4.465908118654584
474,0.652597722,3,24,0,6526,"443  >  42458 [PSH, ACK] Seq=905475 Ack=5276 Win=265216 Len=6440 TSval=400120560 TSecr=578074112",YouTube,8.783702698635217
475,0.652603622,3,24,0,94,"443  >  53390 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1300 SACK_PERM TSval=400120544 TSecr=578074094 WS=256",YouTube,4.553876891600541
476,0.652609222,3,24,2,768,"Application Data, Application Data",YouTube,6.6450909695056435
477,0.652633822,24,3,0,74,42458  >  443 [RST] Seq=5276 Win=0 Len=0,YouTube,4.31748811353631
478,0.652683322,24,3,0,86,53390  >  443 [ACK] Seq=1 Ack=1 Win=33152 Len=0 TSval=578074242 TSecr=400120544,YouTube,4.465908118654584
479,0.652726122,24,7,0,1374,37276  >  443 [ACK] Seq=65067 Ack=211 Win=2672 Len=1288 TSval=113973807 TSecr=3145343040 [TCP PDU reassembled in 481],YouTube,7.226209010100671
480,0.652737122,24,7,0,1374,"37276  >  443 [PSH, ACK] Seq=66355 Ack=211 Win=2672 Len=1288 TSval=113973807 TSecr=3145343040 [TCP PDU reassembled in 481]",YouTube,7.226209010100671
481,0.652879823,24,7,1,731,"Application Data, Application Data",YouTube,6.595780513961311
482,0.653291126,24,3,0,1374,53390  >  443 [ACK] Seq=1 Ack=1 Win=33152 Len=1288 TSval=578074242 TSecr=400120544 [TCP PDU reassembled in 483],YouTube,7.226209010100671
483,0.653299126,24,3,2,607,Client Hello (SNI=rr3---sn-nhpax-ua8k.googlevideo.com),YouTube,6.410174881966167
484,0.656487548,24,3,0,1374,42460  >  443 [ACK] Seq=2854 Ack=5200 Win=31872 Len=1288 TSval=578074246 TSecr=400120560 [TCP PDU reassembled in 485],YouTube,7.226209010100671
485,0.656498448,24,3,2,810,Application Data,YouTube,6.698268054115412
486,0.656679149,24,3,0,1374,42460  >  443 [ACK] Seq=4866 Ack=5200 Win=31872 Len=1288 TSval=578074246 TSecr=400120560 [TCP PDU reassembled in 487],YouTube,7.226209010100671
487,0.656688049,24,3,2,219,Application Data,YouTube,5.393627546352361
488,0.678594697,17,24,0,86,[TCP ACKed unseen segment] 443  >  49120 [ACK] Seq=1 Ack=2 Win=1045 Len=0 TSval=2653083011 TSecr=2862202449,YouTube,4.465908118654584
489,0.681070615,0,2,2,1403,Application Data,YouTube,7.247080584585756
