"No.","Time","Source","Destination","Protocol","Length","Info"
"27","0.005966440","2600:9000:2600:5000:5:c033:1800:93a1","2a0d:6fc7:213:782a:dbbe:313a:2c09:b391","TCP","2502","443  >  39326 [ACK] Seq=90601 Ack=1 Win=235 Len=2416 TSval=1170475557 TSecr=2592457938 [TCP PDU reassembled in 29]"
"28","0.006040940","2600:9000:2600:5000:5:c033:1800:93a1","2a0d:6fc7:213:782a:dbbe:313a:2c09:b391","TCP","1294","443  >  39326 [PSH, ACK] Seq=93017 Ack=1 Win=235 Len=1208 TSval=1170475557 TSecr=2592457938 [TCP PDU reassembled in 29]"
"29","0.006049140","2600:9000:2600:5000:5:c033:1800:93a1","2a0d:6fc7:213:782a:dbbe:313a:2c09:b391","TLSv1.2","3710","Application Data"
"30","0.006057241","2600:9000:2600:5000:5:c033:1800:93a1","2a0d:6fc7:213:782a:dbbe:313a:2c09:b391","TCP","3710","443  >  39326 [PSH, ACK] Seq=97849 Ack=1 Win=235 Len=3624 TSval=1170475558 TSecr=2592457938 [TCP PDU reassembled in 33]"
"31","0.019899335","2600:9000:2600:5000:5:c033:1800:93a1","2a0d:6fc7:213:782a:dbbe:313a:2c09:b391","TCP","3710","443  >  39326 [PSH, ACK] Seq=101473 Ack=1 Win=235 Len=3624 TSval=1170475571 TSecr=2592457959 [TCP PDU reassembled in 33]"
"32","0.019907935","2600:9000:2600:5000:5:c033:1800:93a1","2a0d:6fc7:213:782a:dbbe:313a:2c09:b391","TCP","3710","443  >  39326 [PSH, ACK] Seq=105097 Ack=1 Win=235 Len=3624 TSval=1170475572 TSecr=2592457959 [TCP PDU reassembled in 33]"
"33","0.019915435","2600:9000:2600:5000:5:c033:1800:93a1","2a0d:6fc7:213:782a:dbbe:313a:2c09:b391","TLSv1.2","3710","Application Data"
"34","0.020816341","2600:9000:2600:5000:5:c033:1800:93a1","2a0d:6fc7:213:782a:dbbe:313a:2c09:b391","TCP","3710","443  >  39326 [PSH, ACK] Seq=112345 Ack=1 Win=235 Len=3624 TSval=1170475573 TSecr=2592457963 [TCP PDU reassembled in 38]"
"35","0.020824242","2600:9000:2600:5000:5:c033:1800:93a1","2a0d:6fc7:213:782a:dbbe:313a:2c09:b391","TCP","3710","443  >  39326 [PSH, ACK] Seq=115969 Ack=1 Win=235 Len=3624 TSval=1170475574 TSecr=2592457963 [TCP PDU reassembled in 38]"
"36","0.022396652","2600:9000:2600:5000:5:c033:1800:93a1","2a0d:6fc7:213:782a:dbbe:313a:2c09:b391","TCP","3710","443  >  39326 [PSH, ACK] Seq=119593 Ack=1 Win=235 Len=3624 TSval=1170475575 TSecr=2592457963 [TCP PDU reassembled in 38]"
"37","0.022404352","2600:9000:2600:5000:5:c033:1800:93a1","2a0d:6fc7:213:782a:dbbe:313a:2c09:b391","TCP","3710","443  >  39326 [PSH, ACK] Seq=123217 Ack=1 Win=235 Len=3624 TSval=1170475576 TSecr=2592457963 [TCP PDU reassembled in 38]"
"38","0.022411552","2600:9000:2600:5000:5:c033:1800:93a1","2a0d:6fc7:213:782a:dbbe:313a:2c09:b391","TLSv1.2","3710","Application Data"
"39","0.041953486","2600:9000:2600:5000:5:c033:1800:93a1","2a0d:6fc7:213:782a:dbbe:313a:2c09:b391","TCP","3710","443  >  39326 [PSH, ACK] Seq=130465 Ack=1 Win=235 Len=3624 TSval=1170475583 TSecr=2592457964 [TCP PDU reassembled in 41]"
"40","0.041960386","2600:9000:2600:5000:5:c033:1800:93a1","2a0d:6fc7:213:782a:dbbe:313a:2c09:b391","TCP","3710","443  >  39326 [PSH, ACK] Seq=134089 Ack=1 Win=235 Len=3624 TSval=1170475584 TSecr=2592457964 [TCP PDU reassembled in 41]"
"41","0.041966286","2600:9000:2600:5000:5:c033:1800:93a1","2a0d:6fc7:213:782a:dbbe:313a:2c09:b391","TLSv1.2","3710","Application Data"
"42","0.042263588","2600:9000:2600:5000:5:c033:1800:93a1","2a0d:6fc7:213:782a:dbbe:313a:2c09:b391","TCP","4918","443  >  39326 [PSH, ACK] Seq=141337 Ack=1 Win=235 Len=4832 TSval=1170475585 TSecr=2592457975 [TCP PDU reassembled in 44]"
"43","0.042272088","2600:9000:2600:5000:5:c033:1800:93a1","2a0d:6fc7:213:782a:dbbe:313a:2c09:b391","TCP","4918","443  >  39326 [PSH, ACK] Seq=146169 Ack=1 Win=235 Len=4832 TSval=1170475586 TSecr=2592457975 [TCP PDU reassembled in 44]"
"44","0.042508490","2600:9000:2600:5000:5:c033:1800:93a1","2a0d:6fc7:213:782a:dbbe:313a:2c09:b391","TLSv1.2","6126","Application Data"
"45","0.042525390","2600:9000:2600:5000:5:c033:1800:93a1","2a0d:6fc7:213:782a:dbbe:313a:2c09:b391","TCP","4918","443  >  39326 [PSH, ACK] Seq=157041 Ack=1 Win=235 Len=4832 TSval=1170475588 TSecr=2592457975 [TCP PDU reassembled in 49]"
"46","0.042725091","2600:9000:2600:5000:5:c033:1800:93a1","2a0d:6fc7:213:782a:dbbe:313a:2c09:b391","TCP","3710","443  >  39326 [ACK] Seq=161873 Ack=1 Win=235 Len=3624 TSval=1170475588 TSecr=2592457975 [TCP PDU reassembled in 49]"
"47","0.056236583","2600:9000:2600:5000:5:c033:1800:93a1","2a0d:6fc7:213:782a:dbbe:313a:2c09:b391","TCP","1294","443  >  39326 [PSH, ACK] Seq=165497 Ack=1 Win=235 Len=1208 TSval=1170475588 TSecr=2592457975 [TCP PDU reassembled in 49]"
"48","0.056244583","2600:9000:2600:5000:5:c033:1800:93a1","2a0d:6fc7:213:782a:dbbe:313a:2c09:b391","TCP","4918","443  >  39326 [PSH, ACK] Seq=166705 Ack=1 Win=235 Len=4832 TSval=1170475589 TSecr=2592457975 [TCP PDU reassembled in 49]"
"49","0.056252083","2600:9000:2600:5000:5:c033:1800:93a1","2a0d:6fc7:213:782a:dbbe:313a:2c09:b391","TLSv1.2","4918","Application Data"
"50","0.056510685","2600:9000:2600:5000:5:c033:1800:93a1","2a0d:6fc7:213:782a:dbbe:313a:2c09:b391","TCP","2502","443  >  39326 [ACK] Seq=176369 Ack=1 Win=235 Len=2416 TSval=1170475591 TSecr=2592457975 [TCP PDU reassembled in 52]"
"51","0.060469912","2600:9000:2600:5000:5:c033:1800:93a1","2a0d:6fc7:213:782a:dbbe:313a:2c09:b391","TCP","2502","443  >  39326 [PSH, ACK] Seq=178785 Ack=1 Win=235 Len=2416 TSval=1170475591 TSecr=2592457975 [TCP PDU reassembled in 52]"
"52","0.060479212","2600:9000:2600:5000:5:c033:1800:93a1","2a0d:6fc7:213:782a:dbbe:313a:2c09:b391","TLSv1.2","4918","Application Data"
"53","0.060487812","2600:9000:2600:5000:5:c033:1800:93a1","2a0d:6fc7:213:782a:dbbe:313a:2c09:b391","TCP","4918","443  >  39326 [PSH, ACK] Seq=186033 Ack=1 Win=235 Len=4832 TSval=1170475592 TSecr=2592457975 [TCP PDU reassembled in 55]"
"54","0.060705914","2600:9000:2600:5000:5:c033:1800:93a1","2a0d:6fc7:213:782a:dbbe:313a:2c09:b391","TCP","4918","443  >  39326 [PSH, ACK] Seq=190865 Ack=1 Win=235 Len=4832 TSval=1170475593 TSecr=2592457975 [TCP PDU reassembled in 55]"
"55","0.060713114","2600:9000:2600:5000:5:c033:1800:93a1","2a0d:6fc7:213:782a:dbbe:313a:2c09:b391","TLSv1.2","4918","Application Data"
"56","0.060872015","2600:9000:2600:5000:5:c033:1800:93a1","2a0d:6fc7:213:782a:dbbe:313a:2c09:b391","TLSv1.2","4918","Application Data"
"57","0.060879214","2600:9000:2600:5000:5:c033:1800:93a1","2a0d:6fc7:213:782a:dbbe:313a:2c09:b391","TCP","4918","443  >  39326 [PSH, ACK] Seq=205361 Ack=1 Win=235 Len=4832 TSval=1170475596 TSecr=2592457975 [TCP PDU reassembled in 60]"
"58","0.065579447","2600:9000:2600:5000:5:c033:1800:93a1","2a0d:6fc7:213:782a:dbbe:313a:2c09:b391","TCP","4918","443  >  39326 [PSH, ACK] Seq=210193 Ack=1 Win=235 Len=4832 TSval=1170475596 TSecr=2592457975 [TCP PDU reassembled in 60]"
"59","0.067657562","2600:9000:2600:5000:5:c033:1800:93a1","2a0d:6fc7:213:782a:dbbe:313a:2c09:b391","TCP","2502","443  >  39326 [PSH, ACK] Seq=215025 Ack=1 Win=235 Len=2416 TSval=1170475597 TSecr=2592457975 [TCP PDU reassembled in 60]"
"60","0.067665762","2600:9000:2600:5000:5:c033:1800:93a1","2a0d:6fc7:213:782a:dbbe:313a:2c09:b391","TLSv1.2","4918","Application Data, Application Data"
"61","0.067673561","2600:9000:2600:5000:5:c033:1800:93a1","2a0d:6fc7:213:782a:dbbe:313a:2c09:b391","TCP","4918","443  >  39326 [PSH, ACK] Seq=222273 Ack=1 Win=235 Len=4832 TSval=1170475598 TSecr=2592457975 [TCP PDU reassembled in 63]"
"62","0.067893263","2600:9000:2600:5000:5:c033:1800:93a1","2a0d:6fc7:213:782a:dbbe:313a:2c09:b391","TCP","4918","443  >  39326 [PSH, ACK] Seq=227105 Ack=1 Win=235 Len=4832 TSval=1170475599 TSecr=2592457975 [TCP PDU reassembled in 63]"
"63","0.067900663","2600:9000:2600:5000:5:c033:1800:93a1","2a0d:6fc7:213:782a:dbbe:313a:2c09:b391","TLSv1.2","4918","Application Data"
"64","0.068042764","2600:9000:2600:5000:5:c033:1800:93a1","2a0d:6fc7:213:782a:dbbe:313a:2c09:b391","TCP","1294","443  >  39326 [ACK] Seq=236769 Ack=1 Win=235 Len=1208 TSval=1170475601 TSecr=2592457985 [TCP PDU reassembled in 66]"
"65","0.070695682","2600:9000:2600:5000:5:c033:1800:93a1","2a0d:6fc7:213:782a:dbbe:313a:2c09:b391","TCP","3710","443  >  39326 [PSH, ACK] Seq=237977 Ack=1 Win=235 Len=3624 TSval=1170475601 TSecr=2592457985 [TCP PDU reassembled in 66]"
"66","0.087845599","2600:9000:2600:5000:5:c033:1800:93a1","2a0d:6fc7:213:782a:dbbe:313a:2c09:b391","TLSv1.2","4918","Application Data"
"67","0.087856499","2600:9000:2600:5000:5:c033:1800:93a1","2a0d:6fc7:213:782a:dbbe:313a:2c09:b391","TCP","4918","443  >  39326 [PSH, ACK] Seq=246433 Ack=1 Win=235 Len=4832 TSval=1170475603 TSecr=2592457987 [TCP PDU reassembled in 69]"
"68","0.088214201","2600:9000:2600:5000:5:c033:1800:93a1","2a0d:6fc7:213:782a:dbbe:313a:2c09:b391","TCP","4918","443  >  39326 [PSH, ACK] Seq=251265 Ack=1 Win=235 Len=4832 TSval=1170475603 TSecr=2592457987 [TCP PDU reassembled in 69]"
"69","0.088227102","2600:9000:2600:5000:5:c033:1800:93a1","2a0d:6fc7:213:782a:dbbe:313a:2c09:b391","TLSv1.2","4918","Application Data"
"70","0.088491804","2600:9000:2600:5000:5:c033:1800:93a1","2a0d:6fc7:213:782a:dbbe:313a:2c09:b391","TCP","4918","443  >  39326 [PSH, ACK] Seq=260929 Ack=1 Win=235 Len=4832 TSval=1170475605 TSecr=2592457987 [TCP PDU reassembled in 73]"
"71","0.088529004","2600:9000:2600:5000:5:c033:1800:93a1","2a0d:6fc7:213:782a:dbbe:313a:2c09:b391","TCP","2502","443  >  39326 [ACK] Seq=265761 Ack=1 Win=235 Len=2416 TSval=1170475606 TSecr=2592457987 [TCP PDU reassembled in 73]"
"72","0.102511499","2600:9000:2600:5000:5:c033:1800:93a1","2a0d:6fc7:213:782a:dbbe:313a:2c09:b391","TCP","2502","443  >  39326 [PSH, ACK] Seq=268177 Ack=1 Win=235 Len=2416 TSval=1170475606 TSecr=2592457987 [TCP PDU reassembled in 73]"
"73","0.102521399","2600:9000:2600:5000:5:c033:1800:93a1","2a0d:6fc7:213:782a:dbbe:313a:2c09:b391","TLSv1.2","4918","Application Data"
"74","0.102530899","2600:9000:2600:5000:5:c033:1800:93a1","2a0d:6fc7:213:782a:dbbe:313a:2c09:b391","TCP","4918","443  >  39326 [PSH, ACK] Seq=275425 Ack=1 Win=235 Len=4832 TSval=1170475607 TSecr=2592457987 [TCP PDU reassembled in 76]"
"75","0.102952702","2600:9000:2600:5000:5:c033:1800:93a1","2a0d:6fc7:213:782a:dbbe:313a:2c09:b391","TCP","2502","443  >  39326 [PSH, ACK] Seq=280257 Ack=1 Win=235 Len=2416 TSval=1170475608 TSecr=2592457987 [TCP PDU reassembled in 76]"
"76","0.102962202","2600:9000:2600:5000:5:c033:1800:93a1","2a0d:6fc7:213:782a:dbbe:313a:2c09:b391","TLSv1.2","4918","Application Data"
"77","0.102971002","2600:9000:2600:5000:5:c033:1800:93a1","2a0d:6fc7:213:782a:dbbe:313a:2c09:b391","TCP","4918","443  >  39326 [PSH, ACK] Seq=287505 Ack=1 Win=235 Len=4832 TSval=1170475609 TSecr=2592457987 [TCP PDU reassembled in 80]"
"78","0.103255404","2600:9000:2600:5000:5:c033:1800:93a1","2a0d:6fc7:213:782a:dbbe:313a:2c09:b391","TCP","4918","443  >  39326 [PSH, ACK] Seq=292337 Ack=1 Win=235 Len=4832 TSval=1170475610 TSecr=2592457987 [TCP PDU reassembled in 80]"
"79","0.103265304","2600:9000:2600:5000:5:c033:1800:93a1","2a0d:6fc7:213:782a:dbbe:313a:2c09:b391","TCP","4918","443  >  39326 [PSH, ACK] Seq=297169 Ack=1 Win=235 Len=4832 TSval=1170475611 TSecr=2592457987 [TCP PDU reassembled in 80]"
"80","0.103489006","2600:9000:2600:5000:5:c033:1800:93a1","2a0d:6fc7:213:782a:dbbe:313a:2c09:b391","TLSv1.2","4918","Application Data"
"81","0.103953909","2600:9000:2600:5000:5:c033:1800:93a1","2a0d:6fc7:213:782a:dbbe:313a:2c09:b391","TCP","4918","443  >  39326 [PSH, ACK] Seq=306833 Ack=1 Win=235 Len=4832 TSval=1170475612 TSecr=2592457993 [TCP PDU reassembled in 83]"
"82","0.103966709","2600:9000:2600:5000:5:c033:1800:93a1","2a0d:6fc7:213:782a:dbbe:313a:2c09:b391","TCP","4918","443  >  39326 [PSH, ACK] Seq=311665 Ack=1 Win=235 Len=4832 TSval=1170475613 TSecr=2592457993 [TCP PDU reassembled in 83]"
"83","0.104148610","2600:9000:2600:5000:5:c033:1800:93a1","2a0d:6fc7:213:782a:dbbe:313a:2c09:b391","TLSv1.2","4918","Application Data"
"84","0.104157810","2600:9000:2600:5000:5:c033:1800:93a1","2a0d:6fc7:213:782a:dbbe:313a:2c09:b391","TCP","4918","443  >  39326 [PSH, ACK] Seq=321329 Ack=1 Win=235 Len=4832 TSval=1170475615 TSecr=2592457993 [TCP PDU reassembled in 88]"
