"No.","Time","Source","Destination","Protocol","Length","Info"
"46","0.700062328","192.168.1.94","142.250.75.110","TCP","66","60366  >  443 [ACK] Seq=2524 Ack=36292 Win=59264 Len=0 TSval=1158780813 TSecr=2478392447"
"47","0.704890923","142.250.75.110","192.168.1.94","TLSv1.3","2866","Application Data, Application Data"
"48","0.704891288","142.250.75.110","192.168.1.94","TLSv1.3","2866","Application Data, Application Data"
"49","0.704920562","192.168.1.94","142.250.75.110","TCP","66","60366  >  443 [ACK] Seq=2524 Ack=39092 Win=86912 Len=0 TSval=1158780818 TSecr=2478392468"
"50","0.705124427","192.168.1.94","142.250.75.110","TCP","66","60366  >  443 [ACK] Seq=2524 Ack=41892 Win=84224 Len=0 TSval=1158780818 TSecr=2478392468"
"51","0.707598106","142.250.75.110","192.168.1.94","TLSv1.3","2866","Application Data, Application Data"
"52","0.707616909","192.168.1.94","142.250.75.110","TCP","66","60366  >  443 [ACK] Seq=2524 Ack=44692 Win=86912 Len=0 TSval=1158780820 TSecr=2478392469"
"53","0.707994724","142.250.75.110","192.168.1.94","TLSv1.3","2537","Application Data, Application Data, Application Data"
"54","0.708296796","192.168.1.94","142.250.75.110","TCP","66","60366  >  443 [ACK] Seq=2524 Ack=47163 Win=84480 Len=0 TSval=1158780821 TSecr=2478392474"
"55","1.689166977","142.250.75.110","192.168.1.94","TLSv1.3","142","Application Data"
"56","1.724967421","142.250.75.110","192.168.1.94","TLSv1.3","1466","Application Data"
"57","1.725245416","192.168.1.94","142.250.75.110","TCP","66","60366  >  443 [ACK] Seq=2524 Ack=48639 Win=89600 Len=0 TSval=1158781838 TSecr=2478393444"
"58","1.728837445","142.250.75.110","192.168.1.94","TLSv1.3","1466","Application Data"
"59","1.728837763","142.250.75.110","192.168.1.94","TLSv1.3","2866","Application Data, Application Data"
"60","1.728837792","142.250.75.110","192.168.1.94","TLSv1.3","2004","Application Data, Application Data"
"61","1.728837812","142.250.75.110","192.168.1.94","TLSv1.3","1466","Application Data"
"62","1.728911197","192.168.1.94","142.250.75.110","TCP","66","60366  >  443 [ACK] Seq=2524 Ack=52839 Win=98048 Len=0 TSval=1158781842 TSecr=2478393490"
"63","1.729000412","192.168.1.94","142.250.75.110","TCP","66","60366  >  443 [ACK] Seq=2524 Ack=54777 Win=101888 Len=0 TSval=1158781842 TSecr=2478393491"
"64","1.736658335","142.250.75.110","192.168.1.94","TLSv1.3","1381","Application Data"
"65","1.736658605","142.250.75.110","192.168.1.94","TLSv1.3","1466","Application Data"
"66","1.736658625","142.250.75.110","192.168.1.94","TLSv1.3","862","Application Data"
"67","1.736658693","142.250.75.110","192.168.1.94","TLSv1.3","1466","Application Data"
"68","1.736658713","142.250.75.110","192.168.1.94","TLSv1.3","1466","Application Data"
"69","1.736658734","142.250.75.110","192.168.1.94","TLSv1.3","253","Application Data"
"70","1.736658753","142.250.75.110","192.168.1.94","TLSv1.3","857","Application Data"
"71","1.736682634","192.168.1.94","142.250.75.110","TCP","66","60366  >  443 [ACK] Seq=2524 Ack=57492 Win=107520 Len=0 TSval=1158781849 TSecr=2478393492"
"72","1.736782411","192.168.1.94","142.250.75.110","TCP","66","60366  >  443 [ACK] Seq=2524 Ack=59688 Win=113152 Len=0 TSval=1158781849 TSecr=2478393492"
"73","1.736829112","192.168.1.94","142.250.75.110","TCP","66","60366  >  443 [ACK] Seq=2524 Ack=62488 Win=118784 Len=0 TSval=1158781849 TSecr=2478393495"
"74","1.739200023","142.250.75.110","192.168.1.94","TLSv1.3","1466","Application Data"
"75","1.739200121","142.250.75.110","192.168.1.94","TLSv1.3","764","Application Data"
"76","1.739200142","142.250.75.110","192.168.1.94","TLSv1.3","1466","Application Data"
"77","1.739214416","192.168.1.94","142.250.75.110","TCP","66","60366  >  443 [ACK] Seq=2524 Ack=64866 Win=127104 Len=0 TSval=1158781852 TSecr=2478393495"
"78","1.739281598","192.168.1.94","142.250.75.110","TCP","66","60366  >  443 [ACK] Seq=2524 Ack=66964 Win=132736 Len=0 TSval=1158781852 TSecr=2478393499"
"79","1.740822109","142.250.75.110","192.168.1.94","TLSv1.3","461","Application Data"
"80","1.740822192","142.250.75.110","192.168.1.94","TLSv1.3","1466","Application Data"
"81","1.740822273","142.250.75.110","192.168.1.94","TLSv1.3","917","Application Data"
"82","1.740838517","192.168.1.94","142.250.75.110","TCP","66","60366  >  443 [ACK] Seq=2524 Ack=68759 Win=138368 Len=0 TSval=1158781853 TSecr=2478393499"
"83","1.743013673","142.250.75.110","192.168.1.94","TLSv1.3","1207","Application Data"
"84","1.743026674","192.168.1.94","142.250.75.110","TCP","66","60366  >  443 [ACK] Seq=2524 Ack=70751 Win=144000 Len=0 TSval=1158781856 TSecr=2478393500"
"85","1.746068005","142.250.75.110","192.168.1.94","TLSv1.3","1466","Application Data"
"86","1.746068246","142.250.75.110","192.168.1.94","TLSv1.3","1452","Application Data"
"87","1.746068265","142.250.75.110","192.168.1.94","TLSv1.3","1466","Application Data"
"88","1.746068285","142.250.75.110","192.168.1.94","TLSv1.3","1499","Application Data, Application Data"
"89","1.746068304","142.250.75.110","192.168.1.94","TLSv1.3","1466","Application Data"
"90","1.746068325","142.250.75.110","192.168.1.94","TLSv1.3","1466","Application Data"
"91","1.746068346","142.250.75.110","192.168.1.94","TLSv1.3","1386","Application Data, Application Data"
"92","1.746093921","192.168.1.94","142.250.75.110","TCP","66","60366  >  443 [ACK] Seq=2524 Ack=73537 Win=149504 Len=0 TSval=1158781859 TSecr=2478393505"
"93","1.746181470","192.168.1.94","142.250.75.110","TCP","66","60366  >  443 [ACK] Seq=2524 Ack=76370 Win=155264 Len=0 TSval=1158781859 TSecr=2478393506"
"94","1.746229461","192.168.1.94","142.250.75.110","TCP","66","60366  >  443 [ACK] Seq=2524 Ack=79170 Win=160768 Len=0 TSval=1158781859 TSecr=2478393507"
"95","1.746303557","142.250.75.110","192.168.1.94","TLSv1.3","1466","Application Data"
"96","1.746303619","142.250.75.110","192.168.1.94","TLSv1.3","1466","Application Data"
"97","1.746303639","142.250.75.110","192.168.1.94","TLSv1.3","134","Application Data"
"98","1.746303668","142.250.75.110","192.168.1.94","TLSv1.3","1466","Application Data"
"99","1.746303695","142.250.75.110","192.168.1.94","TLSv1.3","255","Application Data"
"100","1.746309188","192.168.1.94","142.250.75.110","TCP","66","60366  >  443 [ACK] Seq=2524 Ack=81890 Win=166400 Len=0 TSval=1158781859 TSecr=2478393507"
"101","1.746356463","192.168.1.94","142.250.75.110","TCP","66","60366  >  443 [ACK] Seq=2524 Ack=83358 Win=169216 Len=0 TSval=1158781859 TSecr=2478393508"
"102","1.746415748","192.168.1.94","142.250.75.110","TCP","66","60366  >  443 [ACK] Seq=2524 Ack=84947 Win=174848 Len=0 TSval=1158781859 TSecr=2478393508"
"103","1.749935664","142.250.75.110","192.168.1.94","TLSv1.3","1466","Application Data"
"104","1.749936232","142.250.75.110","192.168.1.94","TLSv1.3","1466","Application Data"
"105","1.749936260","142.250.75.110","192.168.1.94","TLSv1.3","968","Application Data"
"106","1.749958763","192.168.1.94","142.250.75.110","TCP","66","60366  >  443 [ACK] Seq=2524 Ack=87747 Win=180352 Len=0 TSval=1158781863 TSecr=2478393511"
"107","1.754345086","142.250.75.110","192.168.1.94","TLSv1.3","505","Application Data"
"108","1.754345756","142.250.75.110","192.168.1.94","TLSv1.3","1466","Application Data"
"109","1.754345785","142.250.75.110","192.168.1.94","TLSv1.3","972","Application Data"
"110","1.754345805","142.250.75.110","192.168.1.94","TLSv1.3","1466","Application Data"
"111","1.754345869","142.250.75.110","192.168.1.94","TLSv1.3","492","Application Data"
"112","1.754345889","142.250.75.110","192.168.1.94","TLSv1.3","1466","Application Data"
"113","1.754372083","192.168.1.94","142.250.75.110","TCP","66","60366  >  443 [ACK] Seq=2524 Ack=90488 Win=188800 Len=0 TSval=1158781867 TSecr=2478393512"
"114","1.754471148","192.168.1.94","142.250.75.110","TCP","66","60366  >  443 [ACK] Seq=2524 Ack=92794 Win=194432 Len=0 TSval=1158781867 TSecr=2478393514"
