"No.","Time","Source","Destination","Protocol","Length","Info"
"149","7.253003035","192.168.1.93","159.124.21.96","TCP","66","45230  >  443 [ACK] Seq=6871 Ack=58629 Win=137472 Len=0 TSval=1495228190 TSecr=4109514113"
"150","7.253333923","192.168.1.93","159.124.21.96","TCP","66","45230  >  443 [ACK] Seq=6871 Ack=61525 Win=143360 Len=0 TSval=1495228190 TSecr=4109514119"
"151","7.259711711","159.124.21.96","192.168.1.93","TLSv1.3","2962","Application Data"
"152","7.259737122","192.168.1.93","159.124.21.96","TCP","66","45230  >  443 [ACK] Seq=6871 Ack=64421 Win=149120 Len=0 TSval=1495228197 TSecr=4109514124"
"153","7.260074290","159.124.21.96","192.168.1.93","TLSv1.3","2962","Application Data"
"154","7.260083660","192.168.1.93","159.124.21.96","TCP","66","45230  >  443 [ACK] Seq=6871 Ack=67317 Win=154880 Len=0 TSval=1495228197 TSecr=4109514130"
"155","7.263856944","159.124.21.96","192.168.1.93","TCP","2962","443  >  45230 [PSH, ACK] Seq=67317 Ack=6871 Win=64128 Len=2896 TSval=4109514133 TSecr=1495228110 [TCP PDU reassembled in 157]"
"156","7.263880775","192.168.1.93","159.124.21.96","TCP","66","45230  >  443 [ACK] Seq=6871 Ack=70213 Win=160640 Len=0 TSval=1495228201 TSecr=4109514133"
"157","7.265760227","159.124.21.96","192.168.1.93","TLSv1.3","2962","Application Data"
"158","7.265779114","192.168.1.93","159.124.21.96","TCP","66","45230  >  443 [ACK] Seq=6871 Ack=73109 Win=166528 Len=0 TSval=1495228203 TSecr=4109514136"
"159","7.269746866","159.124.21.96","192.168.1.93","TLSv1.3","2962","Application Data"
"160","7.269767356","192.168.1.93","159.124.21.96","TCP","66","45230  >  443 [ACK] Seq=6871 Ack=76005 Win=172288 Len=0 TSval=1495228207 TSecr=4109514139"
"161","7.277617885","159.124.21.96","192.168.1.93","TCP","2962","443  >  45230 [PSH, ACK] Seq=76005 Ack=6871 Win=64128 Len=2896 TSval=4109514142 TSecr=1495228110 [TCP PDU reassembled in 163]"
"162","7.277654091","192.168.1.93","159.124.21.96","TCP","66","45230  >  443 [ACK] Seq=6871 Ack=78901 Win=178048 Len=0 TSval=1495228215 TSecr=4109514142"
"163","7.288559331","159.124.21.96","192.168.1.93","TLSv1.3","2962","Application Data"
"164","7.288559814","159.124.21.96","192.168.1.93","TLSv1.3","2962","Application Data"
"165","7.288593984","192.168.1.93","159.124.21.96","TCP","66","45230  >  443 [ACK] Seq=6871 Ack=81797 Win=183808 Len=0 TSval=1495228226 TSecr=4109514155"
"166","7.291323390","192.168.1.93","159.124.21.96","TCP","66","45230  >  443 [ACK] Seq=6871 Ack=84693 Win=189696 Len=0 TSval=1495228228 TSecr=4109514156"
"167","7.292305254","159.124.21.96","192.168.1.93","TCP","2962","443  >  45230 [PSH, ACK] Seq=84693 Ack=6871 Win=64128 Len=2896 TSval=4109514159 TSecr=1495228149 [TCP PDU reassembled in 169]"
"168","7.292331923","192.168.1.93","159.124.21.96","TCP","66","45230  >  443 [ACK] Seq=6871 Ack=87589 Win=195456 Len=0 TSval=1495228229 TSecr=4109514159"
"169","7.294041751","159.124.21.96","192.168.1.93","TLSv1.3","2962","Application Data"
"170","7.294061781","192.168.1.93","159.124.21.96","TCP","66","45230  >  443 [ACK] Seq=6871 Ack=90485 Win=201216 Len=0 TSval=1495228231 TSecr=4109514162"
"171","7.296590557","159.124.21.96","192.168.1.93","TLSv1.3","2962","Application Data"
"172","7.296610302","192.168.1.93","159.124.21.96","TCP","66","45230  >  443 [ACK] Seq=6871 Ack=93381 Win=206976 Len=0 TSval=1495228234 TSecr=4109514165"
"173","7.299606449","159.124.21.96","192.168.1.93","TLSv1.3","2962","Application Data"
"174","7.299670987","192.168.1.93","159.124.21.96","TCP","66","45230  >  443 [ACK] Seq=6871 Ack=96277 Win=212864 Len=0 TSval=1495228237 TSecr=4109514168"
"175","7.303264803","159.124.21.96","192.168.1.93","TCP","2962","443  >  45230 [PSH, ACK] Seq=96277 Ack=6871 Win=64128 Len=2896 TSval=4109514171 TSecr=1495228157 [TCP PDU reassembled in 177]"
"176","7.303382461","192.168.1.93","159.124.21.96","TCP","66","45230  >  443 [ACK] Seq=6871 Ack=99173 Win=218624 Len=0 TSval=1495228240 TSecr=4109514171"
"177","7.305930023","159.124.21.96","192.168.1.93","TLSv1.3","2962","Application Data"
"178","7.306048785","192.168.1.93","159.124.21.96","TCP","66","45230  >  443 [ACK] Seq=6871 Ack=102069 Win=224384 Len=0 TSval=1495228243 TSecr=4109514174"
"179","7.307858469","159.124.21.96","192.168.1.93","TLSv1.3","2962","Application Data"
"180","7.307881418","192.168.1.93","159.124.21.96","TCP","66","45230  >  443 [ACK] Seq=6871 Ack=104965 Win=230144 Len=0 TSval=1495228245 TSecr=4109514177"
"181","7.310580858","159.124.21.96","192.168.1.93","TCP","2962","443  >  45230 [PSH, ACK] Seq=104965 Ack=6871 Win=64128 Len=2896 TSval=4109514180 TSecr=1495228165 [TCP PDU reassembled in 183]"
"182","7.310599751","192.168.1.93","159.124.21.96","TCP","66","45230  >  443 [ACK] Seq=6871 Ack=107861 Win=236032 Len=0 TSval=1495228248 TSecr=4109514180"
"183","7.313683641","159.124.21.96","192.168.1.93","TLSv1.3","2962","Application Data"
"184","7.313741472","192.168.1.93","159.124.21.96","TCP","66","45230  >  443 [ACK] Seq=6871 Ack=110757 Win=241792 Len=0 TSval=1495228251 TSecr=4109514183"
"185","7.315805222","159.124.21.96","192.168.1.93","TCP","1514","443  >  45230 [ACK] Seq=110757 Ack=6871 Win=64128 Len=1448 TSval=4109514186 TSecr=1495228169 [TCP PDU reassembled in 187]"
"186","7.315860657","192.168.1.93","159.124.21.96","TCP","66","45230  >  443 [ACK] Seq=6871 Ack=112205 Win=244736 Len=0 TSval=1495228253 TSecr=4109514186"
"187","7.317677954","159.124.21.96","192.168.1.93","TLSv1.3","2962","Application Data"
"188","7.317735908","192.168.1.93","159.124.21.96","TCP","66","45230  >  443 [ACK] Seq=6871 Ack=115101 Win=250496 Len=0 TSval=1495228255 TSecr=4109514187"
"189","7.321733231","159.124.21.96","192.168.1.93","TLSv1.3","2962","Application Data"
"190","7.321800622","192.168.1.93","159.124.21.96","TCP","66","45230  >  443 [ACK] Seq=6871 Ack=117997 Win=256256 Len=0 TSval=1495228259 TSecr=4109514190"
"191","7.324394167","159.124.21.96","192.168.1.93","TLSv1.3","2962","Application Data"
"192","7.324451168","192.168.1.93","159.124.21.96","TCP","66","45230  >  443 [ACK] Seq=6871 Ack=120893 Win=262016 Len=0 TSval=1495228262 TSecr=4109514193"
"193","7.327714623","159.124.21.96","192.168.1.93","TLSv1.3","2962","Application Data, Application Data"
"194","7.327765546","192.168.1.93","159.124.21.96","TCP","66","45230  >  443 [ACK] Seq=6871 Ack=123789 Win=267904 Len=0 TSval=1495228265 TSecr=4109514196"
"195","7.329584829","159.124.21.96","192.168.1.93","TLSv1.3","125","Application Data"
"196","7.329600874","192.168.1.93","159.124.21.96","TCP","66","45230  >  443 [ACK] Seq=6871 Ack=123848 Win=267904 Len=0 TSval=1495228267 TSecr=4109514199"
"197","7.535361823","159.124.21.96","192.168.1.93","DTLSv1.2","103","Application Data"
"198","7.539635465","192.168.1.93","159.124.21.96","DTLSv1.2","103","Application Data"
"199","7.609874455","159.124.21.96","192.168.1.93","DTLSv1.2","111","Application Data"
"200","7.618726082","192.168.1.93","159.124.21.96","STUN","194","Binding Request user: 6F4AA7FD-78DF-FCC4-F05B-958B6A09AE9D:4541BB66-D689-8DE7-07EF-2C88144219B5"
"201","7.660299362","159.124.21.96","192.168.1.93","DTLSv1.2","103","Application Data"
"202","7.661853776","192.168.1.93","159.124.21.96","DTLSv1.2","103","Application Data"
"203","7.692193856","159.124.21.96","192.168.1.93","STUN","106","Binding Success Response XOR-MAPPED-ADDRESS: 5.29.51.201:8466"
"204","7.830271688","192.168.1.93","159.124.21.96","DTLSv1.2","99","Application Data"
"205","8.140943083","192.168.1.93","159.124.21.96","TLSv1.3","163","Application Data"
"206","8.148561580","192.168.1.93","159.124.21.96","TLSv1.3","181","Application Data"
"207","8.158130698","192.168.1.93","159.124.21.96","TLSv1.3","143","Application Data"
"208","8.158828761","192.168.1.93","159.124.21.96","TLSv1.3","233","Application Data"
